customer_age,job_type,housing_loan,personal_loan,education,balance
36.0,housemaid,no,no,primary,188.0
47.0,management,no,no,secondary,4.0
47.0,retired,no,yes,primary,-466.0
36.0,blue-collar,yes,yes,secondary,1404.0
25.0,blue-collar,no,yes,primary,-70.0
40.0,management,no,no,secondary,1.0
26.0,unemployed,no,no,tertiary,130.0
33.0,student,no,no,tertiary,67.0
46.0,services,yes,no,secondary,2.0
46.0,technician,no,no,secondary,1994.0
24.0,management,yes,no,tertiary,36.0
41.0,blue-collar,yes,no,primary,-27.0
33.0,technician,no,no,secondary,9.0
36.0,admin.,no,no,secondary,35.0
44.0,admin.,yes,no,secondary,809.0
33.0,housemaid,no,no,primary,26968.0
27.0,admin.,yes,no,tertiary,9.0
33.0,technician,yes,yes,secondary,5.0
41.0,management,no,no,tertiary,1513.0
35.0,admin.,yes,yes,secondary,244.0
35.0,admin.,yes,no,secondary,38.0
26.0,management,no,no,tertiary,362.0
27.0,student,yes,no,tertiary,5172.0
36.0,technician,yes,no,secondary,345.0
37.0,blue-collar,yes,no,secondary,677.0
35.0,management,yes,no,tertiary,1402.0
47.0,retired,no,no,secondary,69.0
47.0,blue-collar,no,no,primary,696.0
38.0,technician,no,no,secondary,-1.0
60.0,services,no,yes,secondary,293.0
24.0,housemaid,yes,no,secondary,8.0
45.0,management,no,no,secondary,5991.0
34.0,unemployed,no,no,secondary,754.0
35.0,management,yes,no,tertiary,405.0
60.0,management,yes,no,primary,2357.0
53.0,technician,yes,yes,tertiary,2880.0
52.0,unknown,no,no,tertiary,2.0
42.0,blue-collar,no,no,secondary,2917.0
30.0,blue-collar,yes,no,primary,-3.0
40.0,blue-collar,yes,no,primary,8633.0
32.0,admin.,no,no,secondary,920.0
48.0,technician,no,no,tertiary,3116.0
44.0,services,yes,no,secondary,548.0
34.0,technician,no,no,secondary,1165.0
45.0,management,no,no,tertiary,177.0
41.0,admin.,yes,no,secondary,1815.0
32.0,admin.,no,no,unknown,2777.0
33.0,technician,no,no,secondary,1745.0
28.0,blue-collar,yes,no,unknown,481.0
25.0,student,yes,no,secondary,404.0
40.0,admin.,yes,no,primary,4070.0
38.0,management,no,no,tertiary,17334.0
39.0,unemployed,yes,no,secondary,197.0
34.0,entrepreneur,yes,yes,tertiary,259.0
51.0,blue-collar,no,no,secondary,2918.0
58.0,management,no,no,tertiary,2281.0
55.0,retired,no,no,primary,1125.0
29.0,blue-collar,yes,yes,secondary,1351.0
37.0,blue-collar,yes,no,secondary,510.0
40.0,management,yes,no,tertiary,-382.0
27.0,technician,no,no,secondary,-1.0
33.0,blue-collar,yes,no,primary,4731.0
41.0,blue-collar,no,no,secondary,-5.0
34.0,technician,no,no,secondary,269.0
51.0,housemaid,yes,no,primary,-290.0
40.0,blue-collar,no,no,secondary,17.0
26.0,technician,no,no,unknown,0.0
55.0,retired,yes,no,secondary,503.0
33.0,technician,no,no,tertiary,2683.0
26.0,technician,yes,no,secondary,-188.0
49.0,blue-collar,no,no,primary,3424.0
48.0,management,no,no,tertiary,2881.0
29.0,student,no,no,secondary,584.0
55.0,management,yes,yes,tertiary,656.0
41.0,entrepreneur,yes,no,secondary,780.0
45.0,blue-collar,no,no,tertiary,1375.0
35.0,blue-collar,no,no,secondary,693.0
52.0,admin.,yes,yes,tertiary,490.0
37.0,services,yes,no,secondary,-139.0
23.0,admin.,no,no,tertiary,234.0
30.0,technician,yes,yes,secondary,30.0
44.0,blue-collar,no,no,secondary,824.0
30.0,services,yes,no,secondary,4406.0
23.0,blue-collar,yes,no,secondary,89.0
78.0,retired,no,no,primary,953.0
40.0,technician,yes,no,secondary,197.0
57.0,retired,no,yes,secondary,1002.0
24.0,services,no,no,secondary,1351.0
36.0,technician,yes,no,tertiary,1757.0
33.0,unemployed,yes,no,tertiary,380.0
34.0,self-employed,no,no,tertiary,353.0
27.0,management,yes,no,tertiary,-329.0
71.0,housemaid,no,no,unknown,164.0
45.0,blue-collar,no,no,primary,2700.0
56.0,technician,no,no,secondary,940.0
72.0,retired,no,no,primary,5032.0
39.0,technician,no,no,secondary,-7.0
53.0,technician,no,no,secondary,426.0
43.0,technician,yes,yes,unknown,7112.0
50.0,management,no,no,tertiary,110.0
20.0,admin.,no,no,secondary,64.0
35.0,management,yes,no,tertiary,245.0
29.0,technician,yes,yes,secondary,2366.0
49.0,management,no,no,tertiary,576.0
54.0,retired,no,no,secondary,-1.0
34.0,management,yes,no,tertiary,253.0
38.0,self-employed,no,no,primary,163.0
49.0,admin.,no,no,secondary,99.0
46.0,management,yes,no,tertiary,1541.0
25.0,technician,yes,no,tertiary,2778.0
39.0,management,no,no,tertiary,2351.0
59.0,blue-collar,yes,no,secondary,19443.0
31.0,blue-collar,yes,no,secondary,128.0
28.0,entrepreneur,yes,no,primary,-98.0
45.0,housemaid,no,no,secondary,616.0
36.0,blue-collar,yes,no,primary,450.0
40.0,management,no,no,tertiary,403.0
22.0,blue-collar,yes,yes,secondary,3994.0
42.0,blue-collar,yes,no,secondary,2016.0
59.0,technician,yes,yes,secondary,3.0
31.0,management,no,no,tertiary,4332.0
56.0,entrepreneur,no,no,primary,33.0
37.0,admin.,no,no,tertiary,633.0
29.0,technician,no,no,secondary,9.0
38.0,retired,no,no,primary,-80.0
63.0,retired,no,no,secondary,1217.0
33.0,blue-collar,yes,yes,secondary,2645.0
30.0,blue-collar,yes,no,secondary,471.0
54.0,services,no,yes,secondary,-162.0
56.0,management,yes,yes,tertiary,501.0
42.0,technician,yes,yes,secondary,798.0
41.0,services,yes,no,secondary,693.0
33.0,unemployed,yes,no,secondary,5.0
50.0,admin.,no,yes,secondary,1103.0
36.0,blue-collar,yes,no,primary,2288.0
56.0,self-employed,yes,no,tertiary,8017.0
37.0,services,no,no,secondary,279.0
31.0,admin.,yes,no,secondary,423.0
46.0,technician,no,no,secondary,5750.0
27.0,services,yes,no,tertiary,4.0
41.0,admin.,yes,no,secondary,79.0
32.0,management,yes,no,tertiary,472.0
32.0,admin.,yes,no,secondary,6038.0
33.0,management,no,no,tertiary,44.0
35.0,blue-collar,yes,no,secondary,775.0
35.0,blue-collar,yes,no,primary,241.0
43.0,services,yes,no,secondary,800.0
43.0,admin.,yes,no,secondary,346.0
29.0,technician,no,no,tertiary,181.0
59.0,blue-collar,no,no,primary,114.0
42.0,blue-collar,yes,no,secondary,136.0
44.0,blue-collar,yes,no,secondary,1392.0
32.0,technician,yes,no,secondary,-97.0
58.0,management,yes,no,primary,-74.0
28.0,entrepreneur,yes,no,secondary,4.0
42.0,services,yes,no,primary,134.0
41.0,services,yes,no,secondary,9375.0
35.0,admin.,yes,yes,secondary,0.0
34.0,unemployed,no,no,tertiary,1976.0
38.0,blue-collar,no,no,primary,-401.0
39.0,services,yes,no,primary,3555.0
34.0,management,no,no,tertiary,2.0
29.0,student,no,no,secondary,2.0
37.0,admin.,yes,no,secondary,1206.0
33.0,technician,yes,no,secondary,9148.0
32.0,technician,no,no,tertiary,20.0
43.0,blue-collar,yes,no,secondary,633.0
34.0,blue-collar,yes,no,secondary,1415.0
35.0,management,no,no,tertiary,243.0
40.0,blue-collar,yes,no,primary,514.0
43.0,technician,yes,no,tertiary,595.0
27.0,student,yes,no,secondary,199.0
51.0,technician,yes,no,tertiary,853.0
33.0,admin.,yes,no,secondary,3.0
62.0,unknown,no,no,primary,46.0
37.0,blue-collar,no,no,primary,8.0
45.0,technician,no,yes,secondary,-2.0
24.0,blue-collar,yes,yes,secondary,-329.0
29.0,admin.,no,no,secondary,1412.0
54.0,blue-collar,yes,yes,secondary,451.0
51.0,technician,yes,no,secondary,840.0
37.0,admin.,yes,no,secondary,556.0
37.0,management,yes,no,unknown,148.0
34.0,technician,no,no,secondary,-3.0
43.0,unemployed,no,no,primary,213.0
31.0,management,yes,no,tertiary,4.0
51.0,housemaid,no,no,secondary,4.0
34.0,management,no,no,secondary,2640.0
40.0,blue-collar,yes,no,primary,156.0
40.0,self-employed,yes,yes,tertiary,3055.0
33.0,technician,no,no,secondary,22.0
31.0,management,no,no,tertiary,9416.0
51.0,blue-collar,yes,no,secondary,4789.0
42.0,management,yes,no,tertiary,1845.0
50.0,blue-collar,yes,yes,primary,-164.0
35.0,management,yes,no,tertiary,1137.0
29.0,technician,yes,no,secondary,-909.0
29.0,technician,yes,no,tertiary,1568.0
55.0,blue-collar,no,no,primary,835.0
52.0,management,yes,yes,tertiary,1853.0
38.0,unemployed,no,no,secondary,451.0
52.0,unemployed,no,no,secondary,4.0
45.0,blue-collar,no,no,primary,2.0
36.0,technician,yes,no,secondary,301.0
34.0,blue-collar,yes,no,secondary,850.0
31.0,admin.,yes,no,secondary,-1.0
26.0,technician,no,no,tertiary,1061.0
45.0,blue-collar,no,yes,tertiary,-244.0
28.0,admin.,yes,no,secondary,1307.0
31.0,blue-collar,no,no,secondary,823.0
35.0,technician,no,no,secondary,546.0
38.0,blue-collar,yes,no,secondary,-3.0
42.0,services,no,no,primary,764.0
38.0,admin.,yes,yes,secondary,2098.0
35.0,technician,no,no,secondary,321.0
28.0,admin.,no,no,secondary,1.0
51.0,management,no,no,tertiary,988.0
48.0,admin.,yes,yes,secondary,-362.0
59.0,housemaid,no,no,unknown,-4.0
61.0,retired,yes,no,secondary,602.0
50.0,blue-collar,yes,no,secondary,5824.0
58.0,retired,no,no,secondary,1522.0
36.0,management,yes,yes,tertiary,167.0
47.0,management,no,no,tertiary,16.0
35.0,self-employed,no,no,tertiary,601.0
55.0,technician,no,no,secondary,10188.0
33.0,management,no,no,tertiary,2.0
58.0,blue-collar,yes,no,unknown,5508.0
37.0,management,no,no,secondary,790.0
26.0,unemployed,no,no,secondary,1.0
49.0,technician,no,no,secondary,8690.0
28.0,services,yes,no,secondary,75.0
22.0,admin.,yes,no,secondary,891.0
40.0,management,yes,yes,tertiary,1331.0
54.0,management,no,no,tertiary,8627.0
32.0,housemaid,no,no,primary,3.0
37.0,blue-collar,yes,no,secondary,391.0
28.0,management,yes,no,tertiary,-234.0
54.0,blue-collar,no,yes,primary,286.0
29.0,admin.,no,no,unknown,177.0
46.0,blue-collar,yes,no,primary,877.0
56.0,retired,yes,no,primary,42.0
61.0,unemployed,no,no,secondary,1043.0
29.0,blue-collar,no,no,secondary,255.0
26.0,blue-collar,yes,no,secondary,234.0
32.0,management,yes,no,tertiary,642.0
42.0,blue-collar,no,no,secondary,2911.0
58.0,retired,no,yes,secondary,2699.0
37.0,management,no,no,tertiary,32.0
38.0,technician,no,yes,secondary,214.0
40.0,management,yes,no,secondary,1621.0
34.0,services,yes,no,secondary,2.0
48.0,admin.,no,no,tertiary,-4.0
53.0,technician,no,no,secondary,80.0
50.0,management,no,no,primary,607.0
28.0,management,no,no,tertiary,1117.0
55.0,retired,no,no,primary,912.0
37.0,services,yes,yes,secondary,5748.0
31.0,management,no,no,tertiary,397.0
42.0,management,no,no,tertiary,1991.0
47.0,housemaid,no,no,primary,221.0
57.0,self-employed,no,yes,secondary,2673.0
41.0,blue-collar,yes,no,secondary,2613.0
36.0,blue-collar,yes,no,primary,-194.0
44.0,blue-collar,no,no,secondary,-23.0
52.0,blue-collar,no,no,primary,97.0
33.0,blue-collar,yes,no,primary,830.0
30.0,technician,yes,no,secondary,27.0
28.0,entrepreneur,yes,no,tertiary,671.0
29.0,management,no,no,secondary,1.0
36.0,admin.,no,no,secondary,4872.0
58.0,blue-collar,no,yes,primary,4907.0
49.0,management,no,yes,tertiary,2107.0
46.0,technician,no,no,unknown,508.0
53.0,management,no,yes,tertiary,428.0
59.0,housemaid,no,no,primary,170.0
20.0,student,no,no,unknown,32.0
30.0,self-employed,no,yes,tertiary,217.0
33.0,technician,yes,yes,tertiary,229.0
30.0,management,no,no,tertiary,413.0
25.0,management,no,no,unknown,564.0
50.0,management,no,no,tertiary,35.0
42.0,blue-collar,yes,no,secondary,1020.0
52.0,technician,yes,no,secondary,2820.0
33.0,unemployed,no,no,primary,644.0
29.0,management,no,no,tertiary,291.0
30.0,technician,no,no,secondary,329.0
38.0,management,no,no,tertiary,6964.0
56.0,admin.,no,yes,secondary,4960.0
50.0,entrepreneur,yes,no,tertiary,36938.0
41.0,technician,yes,no,tertiary,1396.0
34.0,blue-collar,yes,no,secondary,-107.0
29.0,admin.,yes,no,secondary,1234.0
56.0,retired,no,yes,secondary,1579.0
41.0,entrepreneur,yes,yes,secondary,152.0
38.0,technician,yes,no,secondary,122.0
43.0,management,yes,no,tertiary,1217.0
51.0,blue-collar,no,no,primary,303.0
33.0,management,no,no,tertiary,94.0
33.0,blue-collar,yes,no,unknown,200.0
38.0,housemaid,no,no,primary,322.0
34.0,technician,yes,no,secondary,485.0
40.0,technician,no,yes,secondary,186.0
47.0,services,yes,yes,secondary,78.0
40.0,entrepreneur,yes,no,tertiary,2244.0
32.0,technician,no,no,secondary,93.0
30.0,student,no,no,secondary,972.0
41.0,technician,yes,no,secondary,569.0
29.0,management,no,no,tertiary,2481.0
43.0,technician,no,no,secondary,-59.0
39.0,self-employed,no,no,tertiary,6446.0
37.0,management,no,yes,tertiary,22126.0
33.0,services,yes,no,secondary,5501.0
38.0,management,no,no,tertiary,557.0
40.0,services,no,no,secondary,731.0
28.0,blue-collar,yes,no,primary,216.0
31.0,services,no,no,secondary,951.0
47.0,services,yes,no,secondary,581.0
48.0,technician,yes,no,tertiary,214.0
38.0,services,no,no,secondary,53.0
57.0,housemaid,no,no,unknown,10286.0
34.0,management,yes,yes,tertiary,1.0
33.0,management,no,yes,tertiary,39.0
29.0,admin.,yes,no,secondary,4340.0
37.0,blue-collar,yes,no,secondary,-332.0
32.0,technician,no,yes,secondary,469.0
58.0,unemployed,no,no,tertiary,213.0
38.0,blue-collar,yes,no,primary,-1.0
27.0,self-employed,no,no,tertiary,1581.0
34.0,management,no,yes,tertiary,1306.0
34.0,management,no,no,tertiary,7824.0
58.0,management,yes,no,tertiary,3552.0
26.0,unemployed,yes,no,secondary,284.0
49.0,admin.,yes,no,secondary,336.0
31.0,management,no,no,tertiary,759.0
37.0,entrepreneur,yes,no,tertiary,211.0
33.0,admin.,yes,no,secondary,418.0
27.0,self-employed,no,no,tertiary,1579.0
26.0,technician,no,no,secondary,431.0
26.0,admin.,yes,no,secondary,270.0
28.0,admin.,yes,no,secondary,0.0
24.0,student,yes,no,secondary,400.0
30.0,management,yes,no,primary,260.0
40.0,services,yes,no,secondary,-347.0
27.0,technician,yes,no,tertiary,109.0
29.0,blue-collar,yes,no,primary,-3.0
42.0,admin.,no,yes,secondary,145.0
36.0,management,yes,no,tertiary,124.0
45.0,admin.,yes,yes,secondary,-107.0
36.0,housemaid,yes,no,tertiary,-5.0
39.0,admin.,yes,no,secondary,782.0
29.0,services,yes,no,secondary,579.0
33.0,technician,no,no,secondary,2919.0
47.0,services,yes,no,secondary,1.0
30.0,management,no,no,tertiary,2608.0
59.0,retired,no,yes,unknown,-235.0
52.0,admin.,yes,no,secondary,-398.0
41.0,unemployed,yes,no,secondary,-116.0
47.0,blue-collar,no,no,secondary,5053.0
27.0,admin.,no,yes,secondary,881.0
51.0,blue-collar,yes,no,primary,238.0
25.0,blue-collar,no,yes,primary,342.0
47.0,management,yes,no,unknown,556.0
36.0,blue-collar,no,no,secondary,624.0
38.0,blue-collar,no,yes,secondary,540.0
33.0,technician,yes,yes,secondary,827.0
27.0,technician,yes,no,secondary,673.0
25.0,blue-collar,yes,no,primary,-2.0
38.0,housemaid,yes,no,primary,113.0
47.0,management,yes,yes,tertiary,2853.0
35.0,technician,yes,no,tertiary,617.0
47.0,management,yes,yes,secondary,14.0
36.0,admin.,yes,yes,tertiary,322.0
27.0,housemaid,yes,no,secondary,825.0
30.0,admin.,no,no,secondary,6103.0
38.0,blue-collar,yes,no,secondary,212.0
31.0,blue-collar,yes,no,secondary,512.0
45.0,blue-collar,no,no,primary,685.0
58.0,retired,no,no,tertiary,468.0
39.0,unemployed,no,no,tertiary,572.0
35.0,blue-collar,yes,no,primary,-44.0
43.0,management,yes,yes,secondary,492.0
33.0,services,no,no,secondary,-33.0
49.0,management,yes,no,tertiary,1652.0
29.0,technician,no,no,secondary,936.0
34.0,blue-collar,yes,no,secondary,-5.0
40.0,blue-collar,no,no,secondary,2375.0
30.0,management,no,no,tertiary,638.0
34.0,self-employed,no,no,tertiary,258.0
33.0,technician,no,no,tertiary,34.0
55.0,technician,no,no,secondary,257.0
46.0,housemaid,no,no,secondary,1766.0
47.0,technician,no,no,primary,1572.0
48.0,technician,yes,no,secondary,60.0
44.0,management,no,no,tertiary,650.0
48.0,technician,no,no,secondary,166.0
42.0,services,yes,no,primary,473.0
38.0,technician,no,yes,secondary,1050.0
28.0,services,no,yes,secondary,1705.0
46.0,self-employed,no,no,secondary,233.0
27.0,services,no,no,secondary,90.0
31.0,management,yes,no,tertiary,1657.0
33.0,services,yes,no,secondary,360.0
38.0,services,no,no,primary,-3.0
34.0,unemployed,no,no,secondary,1037.0
33.0,admin.,yes,no,secondary,504.0
55.0,services,no,no,secondary,1985.0
29.0,admin.,yes,no,secondary,1078.0
34.0,management,yes,no,tertiary,1779.0
36.0,blue-collar,yes,no,primary,69.0
45.0,housemaid,no,no,primary,2392.0
37.0,blue-collar,yes,yes,secondary,975.0
57.0,housemaid,no,no,tertiary,2321.0
42.0,self-employed,yes,no,secondary,315.0
38.0,entrepreneur,yes,no,tertiary,1167.0
43.0,technician,yes,yes,secondary,452.0
43.0,blue-collar,yes,no,primary,1623.0
37.0,technician,no,no,secondary,89.0
43.0,technician,no,no,secondary,2.0
30.0,management,yes,no,tertiary,-151.0
36.0,entrepreneur,no,no,tertiary,18.0
39.0,management,no,no,secondary,642.0
40.0,management,no,yes,tertiary,463.0
27.0,services,yes,no,tertiary,9962.0
40.0,management,no,no,tertiary,491.0
52.0,blue-collar,no,no,primary,2977.0
36.0,blue-collar,yes,yes,primary,190.0
27.0,technician,yes,no,tertiary,409.0
47.0,admin.,yes,yes,secondary,-211.0
36.0,management,no,no,secondary,-270.0
33.0,services,yes,yes,tertiary,549.0
50.0,management,no,no,tertiary,6505.0
52.0,management,no,no,tertiary,1619.0
57.0,services,yes,no,secondary,63.0
36.0,services,yes,no,primary,52.0
40.0,technician,no,no,secondary,1255.0
44.0,technician,yes,no,secondary,24.0
36.0,management,no,no,tertiary,255.0
58.0,blue-collar,yes,no,secondary,1187.0
62.0,management,yes,yes,tertiary,-5.0
50.0,management,no,yes,tertiary,454.0
26.0,services,yes,no,secondary,-495.0
31.0,admin.,no,yes,tertiary,4.0
30.0,blue-collar,yes,no,secondary,743.0
55.0,admin.,yes,no,secondary,-371.0
40.0,technician,yes,no,tertiary,11762.0
38.0,technician,yes,no,secondary,67.0
47.0,management,no,no,tertiary,12.0
30.0,blue-collar,yes,no,secondary,352.0
41.0,blue-collar,yes,no,secondary,-1668.0
48.0,blue-collar,yes,no,unknown,48.0
34.0,technician,no,no,secondary,1317.0
39.0,services,yes,no,unknown,4070.0
75.0,retired,yes,no,primary,3878.0
54.0,entrepreneur,yes,no,tertiary,325.0
49.0,technician,yes,no,secondary,84.0
33.0,unemployed,no,no,tertiary,536.0
33.0,management,yes,no,tertiary,1391.0
53.0,admin.,no,yes,primary,817.0
46.0,technician,yes,no,tertiary,9192.0
49.0,services,no,no,secondary,460.0
49.0,services,yes,no,secondary,2250.0
32.0,services,yes,no,secondary,575.0
38.0,management,yes,no,tertiary,92.0
38.0,management,yes,yes,tertiary,1169.0
34.0,blue-collar,no,yes,primary,84.0
58.0,blue-collar,yes,no,primary,6272.0
32.0,management,no,no,tertiary,607.0
29.0,management,no,no,tertiary,6791.0
42.0,services,yes,yes,secondary,1833.0
35.0,blue-collar,no,no,secondary,494.0
56.0,admin.,no,no,secondary,357.0
56.0,retired,yes,no,unknown,227.0
30.0,self-employed,no,yes,secondary,127.0
58.0,services,no,yes,secondary,291.0
48.0,blue-collar,no,no,primary,7096.0
34.0,management,yes,no,tertiary,482.0
28.0,technician,yes,yes,secondary,-2.0
39.0,technician,no,no,secondary,1725.0
43.0,entrepreneur,no,no,secondary,-266.0
33.0,blue-collar,yes,no,primary,4.0
54.0,management,no,yes,primary,231.0
42.0,management,no,no,tertiary,161.0
39.0,self-employed,no,no,secondary,-4.0
45.0,management,yes,no,unknown,802.0
33.0,admin.,yes,no,secondary,493.0
31.0,services,yes,no,secondary,86.0
48.0,housemaid,no,no,tertiary,3728.0
32.0,services,no,no,secondary,1071.0
34.0,blue-collar,yes,no,primary,3210.0
47.0,self-employed,yes,no,secondary,4744.0
33.0,technician,no,yes,tertiary,23.0
34.0,services,yes,no,secondary,2052.0
45.0,management,yes,no,tertiary,58.0
43.0,entrepreneur,no,no,primary,5041.0
35.0,admin.,yes,no,tertiary,5008.0
30.0,technician,yes,no,tertiary,3725.0
45.0,admin.,no,no,secondary,1307.0
49.0,technician,yes,yes,secondary,1986.0
64.0,retired,no,no,secondary,1494.0
35.0,blue-collar,yes,yes,secondary,837.0
44.0,technician,no,no,tertiary,8426.0
44.0,management,yes,no,tertiary,2312.0
39.0,blue-collar,yes,yes,secondary,218.0
36.0,management,no,no,tertiary,0.0
54.0,technician,no,no,secondary,27.0
48.0,admin.,yes,no,secondary,-637.0
33.0,blue-collar,yes,no,primary,226.0
33.0,technician,no,yes,secondary,11.0
33.0,management,no,no,tertiary,495.0
34.0,blue-collar,yes,yes,secondary,8.0
42.0,entrepreneur,no,no,primary,4676.0
47.0,admin.,yes,yes,secondary,315.0
54.0,services,no,no,primary,3107.0
50.0,admin.,yes,no,secondary,1737.0
36.0,technician,yes,no,secondary,-262.0
50.0,admin.,no,no,secondary,137.0
35.0,technician,yes,no,secondary,-247.0
31.0,management,no,no,tertiary,210.0
51.0,management,yes,no,primary,94.0
51.0,technician,no,yes,secondary,897.0
44.0,self-employed,no,no,secondary,430.0
42.0,management,no,no,tertiary,83.0
53.0,blue-collar,yes,no,secondary,509.0
29.0,unemployed,no,no,secondary,525.0
46.0,technician,no,no,tertiary,0.0
30.0,technician,yes,no,secondary,-411.0
55.0,technician,no,no,primary,41.0
54.0,management,no,no,tertiary,2639.0
33.0,technician,yes,no,primary,2164.0
36.0,technician,no,no,secondary,301.0
47.0,blue-collar,yes,no,primary,1753.0
38.0,admin.,no,no,secondary,110.0
